route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,fare_id
100225,30976967,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190148,40045014,101
100225,30976968,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119019,40045014,101
100225,30976969,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190146,40045014,101
100225,30976970,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190142,40045014,101
100225,30976971,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190149,40045014,101
100225,30976972,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190147,40045014,101
100225,30976973,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190143,40045014,101
100225,30976974,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190145,40045014,101
100225,30976975,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190148,40045014,101
100225,30976976,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190144,40045014,101
100225,30976977,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119021,40045014,101
100225,30976978,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190142,40045014,101
100225,30976979,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190149,40045014,101
100225,30976980,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119022,40045014,101
100225,30976981,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190143,40045014,101
100225,30976982,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119020,40045014,101
100225,30976983,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119019,40045014,101
100225,30976984,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190146,40045014,101
100225,30976985,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190142,40045014,101
100225,30976986,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190147,40045014,101
100225,30976987,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190143,40045014,101
100225,30976988,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190145,40045014,101
100225,30976989,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190144,40045014,101
100225,30976990,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119021,40045014,101
100225,30976991,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190142,40045014,101
100225,30976992,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190143,40045014,101
100225,30976993,21288,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190144,40045014,101
100225,30976994,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119022,31045012,101
100225,30976995,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190148,31045012,101
100225,30976996,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30976997,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30976998,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119018,31045012,101
100225,30976999,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977000,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119023,31045012,101
100225,30977001,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977002,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30977003,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190142,31045012,101
100225,30977004,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119024,31045012,101
100225,30977005,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119022,31045012,101
100225,30977006,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977007,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119020,31045012,101
100225,30977008,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119023,31045012,101
100225,30977009,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977010,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30977011,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119017,31045012,101
100225,30977012,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190149,31045012,101
100225,30977013,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30977014,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977015,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977016,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190148,31045012,101
100225,30977017,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977018,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119021,31045012,101
100225,30977019,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119017,31045012,101
100225,30977020,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190149,31045012,101
100225,30977021,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119022,31045012,101
100225,30977022,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977023,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977024,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119023,31045012,101
100225,30977025,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977026,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30977027,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119017,31045012,101
100225,30977028,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119024,31045012,101
100225,30977029,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30977030,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977031,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977032,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190148,31045012,101
100225,30977033,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977034,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30977035,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119017,31045012,101
100225,30977036,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119024,31045012,101
100225,30977037,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119022,31045012,101
100225,30977038,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977039,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119020,31045012,101
100225,30977040,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119023,31045012,101
100225,30977041,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190144,31045012,101
100225,30977042,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119021,31045012,101
100225,30977043,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190142,31045012,101
100225,30977044,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119024,31045012,101
100225,30977045,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30977046,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977047,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977048,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190148,31045012,101
100225,30977049,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190144,31045012,101
100225,30977050,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190146,31045012,101
100225,30977051,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190142,31045012,101
100225,30977052,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30977053,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977054,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190145,31045012,101
100225,30977055,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190144,31045012,101
100225,30977056,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119021,31045012,101
100225,30977057,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190142,31045012,101
100225,30977058,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190147,31045012,101
100225,30977059,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190143,31045012,101
100225,30977060,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119020,31045012,101
100225,30977061,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30977062,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119021,31045012,101
100225,30977063,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119017,31045012,101
100225,30977064,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119018,31045012,101
100225,30977065,21288,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119019,31045012,101
100225,30978793,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978794,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119085,40045013,101
100225,30978795,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978796,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978797,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119087,40045013,101
100225,30978798,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978799,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978800,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978801,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119086,40045013,101
100225,30978802,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119084,40045013,101
100225,30978803,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978804,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978805,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119085,40045013,101
100225,30978806,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978807,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190209,40045013,101
100225,30978808,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119086,40045013,101
100225,30978809,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119088,40045013,101
100225,30978810,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978811,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119087,40045013,101
100225,30978812,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978813,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978814,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119082,40045013,101
100225,30978815,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190209,40045013,101
100225,30978816,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978817,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190216,40045013,101
100225,30978818,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978819,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978820,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978821,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978822,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978823,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119081,40045013,101
100225,30978824,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119086,40045013,101
100225,30978825,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190216,40045013,101
100225,30978826,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978827,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119087,40045013,101
100225,30978828,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978829,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978830,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119082,40045013,101
100225,30978831,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190209,40045013,101
100225,30978832,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978833,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190216,40045013,101
100225,30978834,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119084,40045013,101
100225,30978835,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978836,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190211,40045013,101
100225,30978837,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119085,40045013,101
100225,30978838,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978839,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190209,40045013,101
100225,30978840,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978841,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119088,40045013,101
100225,30978842,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119084,40045013,101
100225,30978843,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978844,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190211,40045013,101
100225,30978845,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978846,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119082,40045013,101
100225,30978847,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119086,40045013,101
100225,30978848,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119088,40045013,101
100225,30978849,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978850,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978851,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190211,40045013,101
100225,30978852,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978853,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978854,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978855,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978856,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190215,40045013,101
100225,30978857,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119083,40045013,101
100225,30978858,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190213,40045013,101
100225,30978859,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190210,40045013,101
100225,30978860,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190214,40045013,101
100225,30978861,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190212,40045013,101
100225,30978862,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4190211,40045013,101
100225,30978863,25075,LOCAL,UNIVERSITY DISTRICT EAST GREEN LAKE,,1,4119082,40045013,101
100225,30978864,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978865,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190215,31045010,101
100225,30978866,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978867,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119086,31045010,101
100225,30978868,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978869,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190215,31045010,101
100225,30978870,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119083,31045010,101
100225,30978871,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978872,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978873,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190209,31045010,101
100225,30978874,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119086,31045010,101
100225,30978875,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978876,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190215,31045010,101
100225,30978877,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978878,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978879,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978880,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190209,31045010,101
100225,30978881,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119086,31045010,101
100225,30978882,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119088,31045010,101
100225,30978883,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978884,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119087,31045010,101
100225,30978885,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978886,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978887,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978888,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190209,31045010,101
100225,30978889,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978890,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190216,31045010,101
100225,30978891,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978892,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190215,31045010,101
100225,30978893,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978894,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978895,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190210,31045010,101
100225,30978896,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190209,31045010,101
100225,30978897,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978898,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190216,31045010,101
100225,30978899,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978900,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119087,31045010,101
100225,30978901,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978902,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978903,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190210,31045010,101
100225,30978904,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119081,31045010,101
100225,30978905,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978906,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119088,31045010,101
100225,30978907,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119084,31045010,101
100225,30978908,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190215,31045010,101
100225,30978909,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119083,31045010,101
100225,30978910,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978911,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978912,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190209,31045010,101
100225,30978913,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119086,31045010,101
100225,30978914,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190216,31045010,101
100225,30978915,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978916,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119087,31045010,101
100225,30978917,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978918,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978919,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978920,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978921,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978922,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119087,31045010,101
100225,30978923,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119083,31045010,101
100225,30978924,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119085,31045010,101
100225,30978925,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190210,31045010,101
100225,30978926,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978927,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119084,31045010,101
100225,30978928,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119087,31045010,101
100225,30978929,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190211,31045010,101
100225,30978930,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190213,31045010,101
100225,30978931,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100225,30978932,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190214,31045010,101
100225,30978933,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4190212,31045010,101
100225,30978934,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119083,31045010,101
100225,30978935,25075,LOCAL,LOYAL HEIGHTS GREENWOOD,,0,4119082,31045010,101
100275,31000796,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190453,40008029,101
100275,31000797,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173502,40008029,101
100275,31000798,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173504,40008029,110
100275,31000799,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173505,40008029,110
100275,31000800,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190455,40008029,110
100275,31000801,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190460,40008029,110
100275,31000802,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173501,40008028,110
100275,31000803,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190461,40008029,110
100275,31000804,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190454,40008028,110
100275,31000805,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190463,40008029,110
100275,31000806,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173507,40008028,110
100275,31000807,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190456,40008029,110
100275,31000808,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190458,40008028,110
100275,31000809,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173505,40008029,110
100275,31000810,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190462,40008028,110
100275,31000811,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190465,40008029,101
100275,31000812,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190460,40008028,101
100275,31000813,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173501,40008029,101
100275,31000814,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190464,40008028,101
100275,31000815,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173509,40008029,101
100275,31000816,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173502,40008028,101
100275,31000817,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173507,40008029,101
100275,31000818,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190456,40008028,101
100275,31000819,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190458,40008029,101
100275,31000820,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173505,40008028,101
100275,31000821,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190462,40008029,101
100275,31000822,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190465,40008028,101
100275,31000823,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4173508,40008029,101
100275,31000824,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190453,40008028,101
100275,31000825,113450,LOCAL,MOUNT BAKER TRANSIT CENTER,,1,4190464,40008029,101
