trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign
40006A727B1138,755004,11:07:00,11:07:00,4,
40006A727B1138,755001,11:19:00,11:19:00,5,Hospital
40006A727B1138,755000,11:29:00,11:29:00,6,
40007A727B1138,755000,11:00:00,11:00:00,1,
40007A727B1138,755001,11:10:00,11:10:00,2,Downtown
40007A727B1138,755002,11:22:00,11:22:00,3,
40007A727B1138,755004,11:27:00,11:27:00,4,
40007A727B1138,755001,11:39:00,11:39:00,5,Hospital
40007A727B1138,755000,11:49:00,11:49:00,6,
40008A727B1138,755000,11:20:00,11:20:00,1,
40008A727B1138,755001,11:30:00,11:30:00,2,Downtown
40008A727B1138,755002,11:42:00,11:42:00,3,
40008A727B1138,755004,11:47:00,11:47:00,4,
40008A727B1138,755001,11:59:00,11:59:00,5,Hospital
40008A727B1138,755000,12:09:00,12:09:00,6,
40009A727B1138,755000,11:40:00,11:40:00,1,
40009A727B1138,755001,11:50:00,11:50:00,2,Downtown
40009A727B1138,755002,12:02:00,12:02:00,3,
40009A727B1138,755004,12:07:00,12:07:00,4,
40009A727B1138,755001,12:19:00,12:19:00,5,Hospital
40009A727B1138,755000,12:31:00,12:31:00,6,
40010A727B1138,755000,12:00:00,12:00:00,1,
40010A727B1138,755001,12:10:00,12:10:00,2,Downtown
40010A727B1138,755002,12:22:00,12:22:00,3,
40010A727B1138,755004,12:27:00,12:27:00,4,
40010A727B1138,755001,12:39:00,12:39:00,5,Hospital
40010A727B1138,755000,12:51:00,12:51:00,6,
40011A727B1138,755000,12:20:00,12:20:00,1,
40011A727B1138,755001,12:30:00,12:30:00,2,Downtown
40011A727B1138,755002,12:44:00,12:44:00,3,
40011A727B1138,755004,12:49:00,12:49:00,4,
40011A727B1138,755001,12:57:00,12:57:00,5,Hospital
40011A727B1138,755000,13:09:00,13:09:00,6,
40012A727B1138,755000,12:40:00,12:40:00,1,
40012A727B1138,755001,12:50:00,12:50:00,2,Downtown
40012A727B1138,755002,13:04:00,13:04:00,3,
40012A727B1138,755004,13:09:00,13:09:00,4,
40012A727B1138,755001,13:17:00,13:17:00,5,Hospital
40012A727B1138,755000,13:29:00,13:29:00,6,
40013A727B1138,755000,13:00:00,13:00:00,1,
40013A727B1138,755001,13:10:00,13:10:00,2,Downtown
40013A727B1138,755002,13:24:00,13:24:00,3,
40013A727B1138,755004,13:29:00,13:29:00,4,
40013A727B1138,755001,13:37:00,13:37:00,5,Hospital
40013A727B1138,755000,13:49:00,13:49:00,6,
40014A727B1138,755000,13:20:00,13:20:00,1,
40014A727B1138,755001,13:30:00,13:30:00,2,Downtown
40014A727B1138,755002,13:44:00,13:44:00,3,
40014A727B1138,755004,13:49:00,13:49:00,4,
40014A727B1138,755001,13:57:00,13:57:00,5,Hospital
40014A727B1138,755000,14:09:00,14:09:00,6,
40015A727B1138,755000,13:40:00,13:40:00,1,
40015A727B1138,755001,13:50:00,13:50:00,2,Downtown
40015A727B1138,755002,14:04:00,14:04:00,3,
40015A727B1138,755004,14:12:00,14:12:00,4,
40015A727B1138,755001,14:22:00,14:22:00,5,Hospital
40015A727B1138,755000,14:34:00,14:34:00,6,
40016A727B1138,755000,14:00:00,14:00:00,1,
40016A727B1138,755001,14:10:00,14:10:00,2,Downtown
40016A727B1138,755002,14:25:00,14:25:00,3,
40016A727B1138,755004,14:33:00,14:33:00,4,
40016A727B1138,755001,14:43:00,14:43:00,5,Hospital
40016A727B1138,755000,14:55:00,14:55:00,6,
40017A727B1138,755000,14:20:00,14:20:00,1,
40017A727B1138,755001,14:30:00,14:30:00,2,Downtown
40017A727B1138,755002,14:45:00,14:45:00,3,
40017A727B1138,755004,14:53:00,14:53:00,4,
40017A727B1138,755001,15:03:00,15:03:00,5,Hospital
40017A727B1138,755000,15:15:00,15:15:00,6,
41002A727B1138,755000,05:53:00,05:53:00,1,
41002A727B1138,755001,06:03:00,06:03:00,2,
41003A727B1138,755000,06:03:00,06:03:00,1,
41003A727B1138,755001,06:13:00,06:13:00,2,
41004A727B1138,755000,06:13:00,06:13:00,1,
41004A727B1138,755001,06:23:00,06:23:00,2,
41005A727B1138,755000,06:23:00,06:23:00,1,
41005A727B1138,755001,06:33:00,06:33:00,2,
41006A727B1138,755000,06:33:00,06:33:00,1,
41006A727B1138,755001,06:43:00,06:43:00,2,
41007A727B1138,755000,06:43:00,06:43:00,1,
41007A727B1138,755001,06:53:00,06:53:00,2,
41008A727B1138,755000,06:53:00,06:53:00,1,
41008A727B1138,755001,07:03:00,07:03:00,2,
41009A727B1138,755000,07:03:00,07:03:00,1,
41009A727B1138,755001,07:13:00,07:13:00,2,
41010A727B1138,755000,07:13:00,07:13:00,1,
41010A727B1138,755001,07:23:00,07:23:00,2,
41011A727B1138,755000,07:23:00,07:23:00,1,
41011A727B1138,755001,07:33:00,07:33:00,2,
41012A727B1138,755000,07:33:00,07:33:00,1,
41012A727B1138,755001,07:43:00,07:43:00,2,
41013A727B1138,755000,07:43:00,07:43:00,1,
41013A727B1138,755001,07:53:00,07:53:00,2,
41014A727B1138,755000,07:53:00,07:53:00,1,
41014A727B1138,755001,08:03:00,08:03:00,2,
41015A727B1138,755000,08:03:00,08:03:00,1,
41015A727B1138,755001,08:13:00,08:13:00,2,
41016A727B1138,755000,08:13:00,08:13:00,1,
41016A727B1138,755001,08:23:00,08:23:00,2,
41017A727B1138,755000,08:23:00,08:23:00,1,
41017A727B1138,755001,08:33:00,08:33:00,2,
41018A727B1138,755000,08:33:00,08:33:00,1,
41018A727B1138,755001,08:43:00,08:43:00,2,
41019A727B1138,755000,08:43:00,08:43:00,1,
41019A727B1138,755001,08:53:00,08:53:00,2,
41020A727B1138,755000,09:03:00,09:03:00,1,
41020A727B1138,755001,09:13:00,09:13:00,2,
41021A727B1138,755000,14:35:00,14:35:00,1,
41021A727B1138,755001,14:50:00,14:50:00,2,
41022A727B1138,755000,14:55:00,14:55:00,1,
41022A727B1138,755001,15:10:00,15:10:00,2,
41023A727B1138,755000,15:05:00,15:05:00,1,
41023A727B1138,755001,15:20:00,15:20:00,2,
41024A727B1138,755000,15:20:00,15:20:00,1,
41024A727B1138,755001,15:35:00,15:35:00,2,
41025A727B1138,755000,15:35:00,15:35:00,1,
41025A727B1138,755001,15:50:00,15:50:00,2,
41026A727B1138,755000,15:50:00,15:50:00,1,
41026A727B1138,755001,16:05:00,16:05:00,2,
41027A727B1138,755000,16:05:00,16:05:00,1,
41027A727B1138,755001,16:20:00,16:20:00,2,
41028A727B1138,755000,16:20:00,16:20:00,1,
41028A727B1138,755001,16:35:00,16:35:00,2,
41029A727B1138,755000,16:35:00,16:35:00,1,
41029A727B1138,755001,16:50:00,16:50:00,2,
41030A727B1138,755000,16:50:00,16:50:00,1,
41030A727B1138,755001,17:05:00,17:05:00,2,
41031A727B1138,755000,17:05:00,17:05:00,1,
41031A727B1138,755001,17:20:00,17:20:00,2,
41032A727B1138,755000,17:20:00,17:20:00,1,
41032A727B1138,755001,17:35:00,17:35:00,2,
41033A727B1138,755000,17:35:00,17:35:00,1,
41033A727B1138,755001,17:50:00,17:50:00,2,
41034A727B1138,755000,17:50:00,17:50:00,1,
41034A727B1138,755001,18:05:00,18:05:00,2,
41035A727B1138,755000,18:05:00,18:05:00,1,
41035A727B1138,755001,18:20:00,18:20:00,2,
41036A727B1138,755000,18:20:00,18:20:00,1,
41036A727B1138,755001,18:35:00,18:35:00,2,
41037A727B1138,755000,18:40:00,18:40:00,1,
41037A727B1138,755001,18:55:00,18:55:00,2,
41038A727B1138,755000,19:00:00,19:00:00,1,
41038A727B1138,755001,19:10:00,19:10:00,2,
41039A727B1138,755000,19:20:00,19:20:00,1,
41039A727B1138,755001,19:30:00,19:30:00,2,
41040A727B1138,755000,19:40:00,19:40:00,1,
41040A727B1138,755001,19:50:00,19:50:00,2,
41041A727B1138,755000,20:00:00,20:00:00,1,
41041A727B1138,755001,20:10:00,20:10:00,2,
41042A727B1138,755000,20:20:00,20:20:00,1,
41042A727B1138,755001,20:30:00,20:30:00,2,
42000A727B1138,755001,05:43:00,05:43:00,1,
42000A727B1138,755000,05:53:00,05:53:00,2,
42001A727B1138,755001,05:53:00,05:53:00,1,
42001A727B1138,755000,06:03:00,06:03:00,2,
42002A727B1138,755001,06:03:00,06:03:00,1,
42002A727B1138,755000,06:13:00,06:13:00,2,
42003A727B1138,755001,06:13:00,06:13:00,1,
42003A727B1138,755000,06:23:00,06:23:00,2,
42004A727B1138,755001,06:23:00,06:23:00,1,
42004A727B1138,755000,06:33:00,06:33:00,2,
42005A727B1138,755001,06:33:00,06:33:00,1,
42005A727B1138,755000,06:43:00,06:43:00,2,
42006A727B1138,755001,06:43:00,06:43:00,1,
42006A727B1138,755000,06:53:00,06:53:00,2,
42007A727B1138,755001,06:53:00,06:53:00,1,
42007A727B1138,755000,07:03:00,07:03:00,2,
42008A727B1138,755001,07:03:00,07:03:00,1,
42008A727B1138,755000,07:13:00,07:13:00,2,
42009A727B1138,755001,07:13:00,07:13:00,1,
42009A727B1138,755000,07:23:00,07:23:00,2,
42010A727B1138,755001,07:23:00,07:23:00,1,
42010A727B1138,755000,07:33:00,07:33:00,2,
42011A727B1138,755001,07:33:00,07:33:00,1,
42011A727B1138,755000,07:43:00,07:43:00,2,
42012A727B1138,755001,07:43:00,07:43:00,1,
42012A727B1138,755000,07:53:00,07:53:00,2,
42013A727B1138,755001,07:53:00,07:53:00,1,
42013A727B1138,755000,08:03:00,08:03:00,2,
42014A727B1138,755001,08:03:00,08:03:00,1,
42014A727B1138,755000,08:13:00,08:13:00,2,
42015A727B1138,755001,08:13:00,08:13:00,1,
42015A727B1138,755000,08:23:00,08:23:00,2,
42016A727B1138,755001,08:23:00,08:23:00,1,
42016A727B1138,755000,08:33:00,08:33:00,2,
42017A727B1138,755001,08:33:00,08:33:00,1,
42017A727B1138,755000,08:43:00,08:43:00,2,
42018A727B1138,755001,08:43:00,08:43:00,1,
42018A727B1138,755000,08:53:00,08:53:00,2,
42019A727B1138,755001,08:53:00,08:53:00,1,
42019A727B1138,755000,09:03:00,09:03:00,2,
42020A727B1138,755001,09:13:00,09:13:00,1,
42020A727B1138,755000,09:23:00,09:23:00,2,
42021A727B1138,755001,14:50:00,14:50:00,1,
42021A727B1138,755000,15:05:00,15:05:00,2,
42022A727B1138,755001,15:10:00,15:10:00,1,
42022A727B1138,755000,15:25:00,15:25:00,2,
42023A727B1138,755001,15:20:00,15:20:00,1,
42023A727B1138,755000,15:35:00,15:35:00,2,
42024A727B1138,755001,15:35:00,15:35:00,1,
42024A727B1138,755000,15:50:00,15:50:00,2,
42025A727B1138,755001,15:50:00,15:50:00,1,
42025A727B1138,755000,16:05:00,16:05:00,2,
42026A727B1138,755001,16:05:00,16:05:00,1,
42026A727B1138,755000,16:20:00,16:20:00,2,
42027A727B1138,755001,16:20:00,16:20:00,1,
42027A727B1138,755000,16:35:00,16:35:00,2,
42028A727B1138,755001,16:35:00,16:35:00,1,
42028A727B1138,755000,16:50:00,16:50:00,2,
42029A727B1138,755001,16:50:00,16:50:00,1,
42029A727B1138,755000,17:05:00,17:05:00,2,
42030A727B1138,755001,17:05:00,17:05:00,1,
42030A727B1138,755000,17:20:00,17:20:00,2,
42031A727B1138,755001,17:20:00,17:20:00,1,
42031A727B1138,755000,17:35:00,17:35:00,2,
42032A727B1138,755001,17:35:00,17:35:00,1,
42032A727B1138,755000,17:50:00,17:50:00,2,
42033A727B1138,755001,17:50:00,17:50:00,1,
42033A727B1138,755000,18:05:00,18:05:00,2,
42034A727B1138,755001,18:05:00,18:05:00,1,
42034A727B1138,755000,18:20:00,18:20:00,2,
42035A727B1138,755001,18:20:00,18:20:00,1,
42035A727B1138,755000,18:35:00,18:35:00,2,
42036A727B1138,755001,18:35:00,18:35:00,1,
42036A727B1138,755000,18:50:00,18:50:00,2,
42037A727B1138,755001,18:55:00,18:55:00,1,
42037A727B1138,755000,19:10:00,19:10:00,2,
42038A727B1138,755001,19:10:00,19:10:00,1,
42038A727B1138,755000,19:20:00,19:20:00,2,
42039A727B1138,755001,19:30:00,19:30:00,1,
42039A727B1138,755000,19:40:00,19:40:00,2,
42040A727B1138,755001,19:50:00,19:50:00,1,
42040A727B1138,755000,20:00:00,20:00:00,2,
42041A727B1138,755001,20:10:00,20:10:00,1,
42041A727B1138,755000,20:20:00,20:20:00,2,
42042A727B1138,755001,20:30:00,20:30:00,1,
42042A727B1138,755000,20:40:00,20:40:00,2,
43000A727B1138,755003,05:15:00,05:15:00,1,
43000A727B1138,755000,05:21:00,05:21:00,2,
43000A727B1138,755003,05:28:00,05:28:00,3,
43001A727B1138,755003,05:30:00,05:30:00,1,
43001A727B1138,755000,05:36:00,05:36:00,2,
43001A727B1138,755003,05:43:00,05:43:00,3,
43002A727B1138,755003,05:45:00,05:45:00,1,
43002A727B1138,755000,05:51:00,05:51:00,2,
43002A727B1138,755003,05:58:00,05:58:00,3,
43003A727B1138,755003,06:00:00,06:00:00,1,
43003A727B1138,755000,06:06:00,06:06:00,2,
43003A727B1138,755003,06:13:00,06:13:00,3,
43004A727B1138,755003,06:15:00,06:15:00,1,
43004A727B1138,755000,06:21:00,06:21:00,2,
43004A727B1138,755003,06:28:00,06:28:00,3,
43005A727B1138,755000,06:09:00,06:09:00,1,70th
43005A727B1138,755007,06:18:00,06:18:00,2,
43005A727B1138,755000,06:28:00,06:28:00,3,Link
43005A727B1138,755003,06:42:00,06:42:00,4,
43006A727B1138,755000,06:24:00,06:24:00,1,70th
43006A727B1138,755007,06:33:00,06:33:00,2,
43006A727B1138,755000,06:43:00,06:43:00,3,Link
43006A727B1138,755003,06:57:00,06:57:00,4,
43007A727B1138,755003,06:30:00,06:30:00,1,
43007A727B1138,755000,06:38:00,06:38:00,2,70th
43007A727B1138,755007,06:47:00,06:47:00,3,
43007A727B1138,755000,06:57:00,06:57:00,4,Link
43007A727B1138,755003,07:11:00,07:11:00,5,
43008A727B1138,755003,06:44:00,06:44:00,1,
43008A727B1138,755000,06:51:00,06:51:00,2,
43009A727B1138,755000,06:54:00,06:54:00,1,70th
43009A727B1138,755007,07:03:00,07:03:00,2,
43009A727B1138,755000,07:13:00,07:13:00,3,Link
43009A727B1138,755003,07:27:00,07:27:00,4,
43010A727B1138,755003,06:59:00,06:59:00,1,
43010A727B1138,755000,07:09:00,07:09:00,2,70th
43010A727B1138,755007,07:18:00,07:18:00,3,
43010A727B1138,755000,07:28:00,07:28:00,4,Link
43010A727B1138,755003,07:42:00,07:42:00,5,
43011A727B1138,755003,07:13:00,07:13:00,1,
43011A727B1138,755000,07:24:00,07:24:00,2,70th
43011A727B1138,755007,07:33:00,07:33:00,3,
43011A727B1138,755000,07:43:00,07:43:00,4,Link
43011A727B1138,755003,07:57:00,07:57:00,5,
43012A727B1138,755003,07:29:00,07:29:00,1,
43012A727B1138,755000,07:39:00,07:39:00,2,70th
43012A727B1138,755007,07:48:00,07:48:00,3,
43012A727B1138,755000,07:58:00,07:58:00,4,Link
43012A727B1138,755003,08:12:00,08:12:00,5,
43013A727B1138,755003,07:44:00,07:44:00,1,
43013A727B1138,755000,07:54:00,07:54:00,2,70th
43013A727B1138,755007,08:03:00,08:03:00,3,
43013A727B1138,755000,08:13:00,08:13:00,4,Link
43013A727B1138,755003,08:27:00,08:27:00,5,
43014A727B1138,755003,07:59:00,07:59:00,1,
43014A727B1138,755000,08:09:00,08:09:00,2,70th
43014A727B1138,755007,08:18:00,08:18:00,3,
43014A727B1138,755000,08:28:00,08:28:00,4,Link
43014A727B1138,755003,08:42:00,08:42:00,5,
43015A727B1138,755003,08:14:00,08:14:00,1,
43015A727B1138,755000,08:24:00,08:24:00,2,70th
43015A727B1138,755007,08:33:00,08:33:00,3,
43015A727B1138,755000,08:43:00,08:43:00,4,Link
43015A727B1138,755003,08:57:00,08:57:00,5,
43016A727B1138,755003,08:29:00,08:29:00,1,
43016A727B1138,755000,08:39:00,08:39:00,2,70th
43016A727B1138,755007,08:48:00,08:48:00,3,
43016A727B1138,755000,08:58:00,08:58:00,4,Link
43016A727B1138,755003,09:11:00,09:11:00,5,
43017A727B1138,755003,08:44:00,08:44:00,1,
43017A727B1138,755000,08:51:00,08:51:00,2,
43018A727B1138,755003,08:59:00,08:59:00,1,
43018A727B1138,755000,09:06:00,09:06:00,2,
43019A727B1138,755000,08:56:00,08:56:00,1,70th
43019A727B1138,755007,09:05:00,09:05:00,2,
43019A727B1138,755000,09:15:00,09:15:00,3,Link
43019A727B1138,755003,09:28:00,09:28:00,4,
43020A727B1138,755000,09:16:00,09:16:00,1,70th
43020A727B1138,755007,09:25:00,09:25:00,2,
43020A727B1138,755000,09:35:00,09:35:00,3,Link
43020A727B1138,755003,09:48:00,09:48:00,4,
43021A727B1138,755003,09:11:00,09:11:00,1,
43021A727B1138,755000,09:18:00,09:18:00,2,
43022A727B1138,755003,09:28:00,09:28:00,1,
43022A727B1138,755000,09:36:00,09:36:00,2,70th
43022A727B1138,755007,09:45:00,09:45:00,3,
43022A727B1138,755000,09:55:00,09:55:00,4,Link
43022A727B1138,755003,10:08:00,10:08:00,5,
43023A727B1138,755003,09:48:00,09:48:00,1,
43023A727B1138,755000,09:56:00,09:56:00,2,70th
43023A727B1138,755007,10:05:00,10:05:00,3,
43023A727B1138,755000,10:15:00,10:15:00,4,Link
43023A727B1138,755003,10:28:00,10:28:00,5,
43024A727B1138,755003,10:08:00,10:08:00,1,
43024A727B1138,755000,10:16:00,10:16:00,2,70th
43024A727B1138,755007,10:25:00,10:25:00,3,
43024A727B1138,755000,10:35:00,10:35:00,4,Link
43024A727B1138,755003,10:48:00,10:48:00,5,
43025A727B1138,755003,10:28:00,10:28:00,1,
43025A727B1138,755000,10:36:00,10:36:00,2,70th
43025A727B1138,755007,10:45:00,10:45:00,3,
43025A727B1138,755000,10:55:00,10:55:00,4,Link
43025A727B1138,755003,11:08:00,11:08:00,5,
43026A727B1138,755003,10:48:00,10:48:00,1,
43026A727B1138,755000,10:56:00,10:56:00,2,70th
43026A727B1138,755007,11:05:00,11:05:00,3,
43026A727B1138,755000,11:15:00,11:15:00,4,Link
43026A727B1138,755003,11:28:00,11:28:00,5,
43027A727B1138,755003,11:08:00,11:08:00,1,
43027A727B1138,755000,11:16:00,11:16:00,2,70th
43027A727B1138,755007,11:25:00,11:25:00,3,
43027A727B1138,755000,11:35:00,11:35:00,4,Link
43027A727B1138,755003,11:48:00,11:48:00,5,
43028A727B1138,755003,11:28:00,11:28:00,1,
43028A727B1138,755000,11:36:00,11:36:00,2,70th
43028A727B1138,755007,11:45:00,11:45:00,3,
43028A727B1138,755000,11:55:00,11:55:00,4,Link
43028A727B1138,755003,12:08:00,12:08:00,5,
43029A727B1138,755003,11:48:00,11:48:00,1,
43029A727B1138,755000,11:56:00,11:56:00,2,70th
43029A727B1138,755007,12:05:00,12:05:00,3,
43029A727B1138,755000,12:15:00,12:15:00,4,Link
43029A727B1138,755003,12:28:00,12:28:00,5,
43030A727B1138,755003,12:08:00,12:08:00,1,
43030A727B1138,755000,12:16:00,12:16:00,2,70th
43030A727B1138,755007,12:25:00,12:25:00,3,
43030A727B1138,755000,12:35:00,12:35:00,4,Link
43030A727B1138,755003,12:48:00,12:48:00,5,
43031A727B1138,755003,12:28:00,12:28:00,1,
43031A727B1138,755000,12:36:00,12:36:00,2,70th
43031A727B1138,755007,12:45:00,12:45:00,3,
43031A727B1138,755000,12:55:00,12:55:00,4,Link
43031A727B1138,755003,13:08:00,13:08:00,5,
43032A727B1138,755003,12:48:00,12:48:00,1,
43032A727B1138,755000,12:56:00,12:56:00,2,70th
43032A727B1138,755007,13:05:00,13:05:00,3,
43032A727B1138,755000,13:15:00,13:15:00,4,Link
43032A727B1138,755003,13:28:00,13:28:00,5,
43033A727B1138,755003,13:08:00,13:08:00,1,
43033A727B1138,755000,13:16:00,13:16:00,2,70th
43033A727B1138,755007,13:25:00,13:25:00,3,
43033A727B1138,755000,13:35:00,13:35:00,4,Link
43033A727B1138,755003,13:48:00,13:48:00,5,
43034A727B1138,755003,13:28:00,13:28:00,1,
43034A727B1138,755000,13:36:00,13:36:00,2,70th
43034A727B1138,755007,13:45:00,13:45:00,3,
43034A727B1138,755000,13:55:00,13:55:00,4,Link
43034A727B1138,755003,14:08:00,14:08:00,5,
43035A727B1138,755003,13:48:00,13:48:00,1,
43035A727B1138,755000,13:56:00,13:56:00,2,70th
43035A727B1138,755007,14:05:00,14:05:00,3,
43035A727B1138,755000,14:15:00,14:15:00,4,Link
43035A727B1138,755003,14:28:00,14:28:00,5,
43036A727B1138,755003,14:08:00,14:08:00,1,
43036A727B1138,755000,14:16:00,14:16:00,2,70th
43036A727B1138,755007,14:25:00,14:25:00,3,
43036A727B1138,755000,14:35:00,14:35:00,4,Link
43036A727B1138,755003,14:48:00,14:48:00,5,
43037A727B1138,755003,14:28:00,14:28:00,1,
43037A727B1138,755000,14:36:00,14:36:00,2,70th
43037A727B1138,755007,14:45:00,14:45:00,3,
43037A727B1138,755000,14:55:00,14:55:00,4,Link
43037A727B1138,755003,15:08:00,15:08:00,5,
43038A727B1138,755003,14:48:00,14:48:00,1,
43038A727B1138,755000,14:56:00,14:56:00,2,70th
43038A727B1138,755007,15:05:00,15:05:00,3,
43038A727B1138,755000,15:15:00,15:15:00,4,Link
43038A727B1138,755003,15:28:00,15:28:00,5,
43039A727B1138,755003,15:08:00,15:08:00,1,
43039A727B1138,755000,15:15:00,15:15:00,2,70th
43039A727B1138,755007,15:24:00,15:24:00,3,
43039A727B1138,755000,15:34:00,15:34:00,4,Link
43039A727B1138,755003,15:47:00,15:47:00,5,
43040A727B1138,755000,15:30:00,15:30:00,1,70th
43040A727B1138,755007,15:40:00,15:40:00,2,
43040A727B1138,755000,15:50:00,15:50:00,3,Link
43040A727B1138,755003,16:03:00,16:03:00,4,
43041A727B1138,755003,15:28:00,15:28:00,1,
43041A727B1138,755000,15:35:00,15:35:00,2,
43042A727B1138,755003,15:47:00,15:47:00,1,
43042A727B1138,755000,15:54:00,15:54:00,2,
43043A727B1138,755000,15:45:00,15:45:00,1,70th
43043A727B1138,755007,15:55:00,15:55:00,2,
43043A727B1138,755000,16:05:00,16:05:00,3,Link
43043A727B1138,755003,16:18:00,16:18:00,4,
43044A727B1138,755000,16:00:00,16:00:00,1,70th
43044A727B1138,755007,16:10:00,16:10:00,2,
43044A727B1138,755000,16:20:00,16:20:00,3,Link
43044A727B1138,755003,16:33:00,16:33:00,4,
43045A727B1138,755003,16:03:00,16:03:00,1,
43045A727B1138,755000,16:15:00,16:15:00,2,70th
43045A727B1138,755007,16:25:00,16:25:00,3,
43045A727B1138,755000,16:35:00,16:35:00,4,Link
43045A727B1138,755003,16:48:00,16:48:00,5,
43046A727B1138,755003,16:18:00,16:18:00,1,
43046A727B1138,755000,16:30:00,16:30:00,2,70th
43046A727B1138,755007,16:40:00,16:40:00,3,
43046A727B1138,755000,16:50:00,16:50:00,4,Link
43046A727B1138,755003,17:03:00,17:03:00,5,
43047A727B1138,755003,16:33:00,16:33:00,1,
43047A727B1138,755000,16:45:00,16:45:00,2,70th
43047A727B1138,755007,16:55:00,16:55:00,3,
43047A727B1138,755000,17:05:00,17:05:00,4,Link
43047A727B1138,755003,17:18:00,17:18:00,5,
43048A727B1138,755003,16:48:00,16:48:00,1,
43048A727B1138,755000,17:00:00,17:00:00,2,70th
43048A727B1138,755007,17:10:00,17:10:00,3,
43048A727B1138,755000,17:20:00,17:20:00,4,Link
43048A727B1138,755003,17:33:00,17:33:00,5,
43049A727B1138,755003,17:03:00,17:03:00,1,
43049A727B1138,755000,17:15:00,17:15:00,2,70th
43049A727B1138,755007,17:25:00,17:25:00,3,
43049A727B1138,755000,17:35:00,17:35:00,4,Link
43049A727B1138,755003,17:48:00,17:48:00,5,
43050A727B1138,755003,17:18:00,17:18:00,1,
43050A727B1138,755000,17:30:00,17:30:00,2,70th
43050A727B1138,755007,17:40:00,17:40:00,3,
43050A727B1138,755000,17:50:00,17:50:00,4,Link
43050A727B1138,755003,18:03:00,18:03:00,5,
43051A727B1138,755003,17:33:00,17:33:00,1,
43051A727B1138,755000,17:45:00,17:45:00,2,70th
43051A727B1138,755007,17:55:00,17:55:00,3,
43051A727B1138,755000,18:05:00,18:05:00,4,Link
43051A727B1138,755003,18:18:00,18:18:00,5,
43052A727B1138,755003,17:48:00,17:48:00,1,
43052A727B1138,755000,18:00:00,18:00:00,2,70th
43052A727B1138,755007,18:10:00,18:10:00,3,
43052A727B1138,755000,18:20:00,18:20:00,4,Link
43052A727B1138,755003,18:33:00,18:33:00,5,
43053A727B1138,755003,18:03:00,18:03:00,1,
43053A727B1138,755000,18:15:00,18:15:00,2,70th
43053A727B1138,755007,18:25:00,18:25:00,3,
43053A727B1138,755000,18:35:00,18:35:00,4,Link
43053A727B1138,755003,18:48:00,18:48:00,5,
43054A727B1138,755003,18:18:00,18:18:00,1,
43054A727B1138,755000,18:28:00,18:28:00,2,
43055A727B1138,755003,18:33:00,18:33:00,1,
43055A727B1138,755000,18:43:00,18:43:00,2,
43056A727B1138,755000,18:40:00,18:40:00,1,
43056A727B1138,755003,18:56:00,18:56:00,2,
43057A727B1138,755000,18:55:00,18:55:00,1,
43057A727B1138,755003,19:11:00,19:11:00,2,
43058A727B1138,755003,18:48:00,18:48:00,1,
43058A727B1138,755000,18:58:00,18:58:00,2,
43059A727B1138,755003,18:56:00,18:56:00,1,
43059A727B1138,755000,19:10:00,19:10:00,2,
43059A727B1138,755003,19:26:00,19:26:00,3,
43060A727B1138,755003,19:11:00,19:11:00,1,
43060A727B1138,755000,19:25:00,19:25:00,2,
43060A727B1138,755003,19:41:00,19:41:00,3,
43061A727B1138,755003,19:26:00,19:26:00,1,
43061A727B1138,755000,19:40:00,19:40:00,2,
43061A727B1138,755003,19:56:00,19:56:00,3,
43062A727B1138,755003,19:41:00,19:41:00,1,
43062A727B1138,755000,19:55:00,19:55:00,2,
43062A727B1138,755003,20:11:00,20:11:00,3,
43063A727B1138,755003,19:56:00,19:56:00,1,
43063A727B1138,755000,20:10:00,20:10:00,2,
43063A727B1138,755003,20:26:00,20:26:00,3,
43064A727B1138,755003,20:11:00,20:11:00,1,
43064A727B1138,755000,20:25:00,20:25:00,2,
43064A727B1138,755003,20:41:00,20:41:00,3,
43065A727B1138,755003,20:26:00,20:26:00,1,
43065A727B1138,755000,20:40:00,20:40:00,2,
43065A727B1138,755003,20:49:00,20:49:00,3,
43066A727B1138,755003,20:49:00,20:49:00,1,
43066A727B1138,755000,20:55:00,20:55:00,2,
43066A727B1138,755003,21:04:00,21:04:00,3,
43067A727B1138,755003,21:04:00,21:04:00,1,
43067A727B1138,755000,21:10:00,21:10:00,2,
43067A727B1138,755003,21:19:00,21:19:00,3,
43068A727B1138,755003,21:19:00,21:19:00,1,
43068A727B1138,755000,21:25:00,21:25:00,2,
43068A727B1138,755003,21:34:00,21:34:00,3,
43069A727B1138,755003,21:34:00,21:34:00,1,
43069A727B1138,755000,21:40:00,21:40:00,2,
43069A727B1138,755003,21:49:00,21:49:00,3,
43070A727B1138,755003,21:49:00,21:49:00,1,
43070A727B1138,755000,21:55:00,21:55:00,2,
43070A727B1138,755003,22:04:00,22:04:00,3,
43071A727B1138,755003,22:04:00,22:04:00,1,
43071A727B1138,755000,22:10:00,22:10:00,2,
43071A727B1138,755003,22:19:00,22:19:00,3,
43072A727B1138,755003,22:19:00,22:19:00,1,
43072A727B1138,755000,22:25:00,22:25:00,2,
43072A727B1138,755003,22:34:00,22:34:00,3,
43073A727B1138,755003,22:34:00,22:34:00,1,
43073A727B1138,755000,22:40:00,22:40:00,2,
43073A727B1138,755003,22:49:00,22:49:00,3,
