Vehicle_Id,Timestamp,Trip_Id,Route_Id,Latitude,Longitude
2761,1459652046,[],[],47.47027,-122.336754
7224,1459730670,30899098,100136,47.579845,-122.14865
3744,1459715957,[],[],47.784782,-122.30823
2805,1459673615,[],[],47.601902,-122.31804
3710,1459628831,[],[],47.480907,-122.208015
2680,1459558683,[],[],47.690456,-122.29071
6832,1459559086,[],[],47.670303,-122.27056
1123,1459563685,[],[],47.75499,-122.165344
7007,1459730676,30942331,100002,47.63239,-122.31249
3650,1459730539,30904339,100030,47.606537,-122.334854
4330,1459568748,[],[],47.601902,-122.31804
4510,1459479600,[],[],47.60383,-122.32002
7062,1459730652,30910259,100249,47.520943,-122.358376
2361,1459558120,[],[],47.48177,-122.14824
2616,1459559508,[],[],47.762726,-122.195274
3674,1459730591,30772791,100259,47.701332,-122.32428
6976,1459555028,[],[],47.71748,-122.187614
1114,1459565060,[],[],47.75448,-122.15338
2654,1459730670,30941881,100447,47.64722,-122.322105
2522,1459730636,30904136,100275,47.57772,-122.29653
3751,1459730172,[],[],47.578487,-122.412766
2304,1459730672,30903347,100023,47.463856,-122.28765
4340,1459561048,[],[],47.599762,-122.33019
2741,1459730537,30941002,100019,47.560802,-122.36288
6887,1459555422,[],[],47.75502,-122.165344
2667,1459730579,30941947,100447,47.6564,-122.312065
2734,1459730657,30940966,100019,47.52286,-122.36027
6094,1459579446,[],[],47.62423,-122.33843
3717,1459730677,30898780,100448,47.67629,-122.20342
6043,1459538143,[],[],47.66343,-122.37607
6007,1459565687,[],[],47.463966,-122.28798
6066,1459594887,[],[],47.520885,-122.38831
7013,1459729613,[],[],47.4702,-122.336784
2398,1459730479,30903716,100228,47.601482,-122.302284
7123,1459730510,30942266,100219,47.624844,-122.34756
2740,1459665571,[],[],47.47039,-122.345985
2716,1459629705,[],[],47.601917,-122.33062
7252,1459560922,[],[],47.316505,-122.004684
2875,1459730597,30903714,100228,47.657406,-122.309715
7052,1459662795,[],[],47.32216,-122.19736
2497,1459557847,[],[],47.585876,-122.302925
7110,1459707230,[],[],47.61171,-122.336395
2410,1459559828,[],[],47.31246,-122.2997
2516,1459530538,[],[],47.577557,-122.29721
2681,1459730216,[],[],47.523304,-122.26822
4255,1459578726,[],[],47.604862,-122.32075
7230,1459730656,30899077,100136,47.570015,-122.16946
2733,1459730598,31061164,102574,47.694298,-122.37586
1169,1459479319,[],[],47.756584,-122.15546
4348,1459566006,[],[],47.612934,-122.299805
2673,1459730632,30909552,100101,47.61607,-122.34697
6990,1459565543,[],[],47.657295,-122.08714
2784,1459668407,[],[],47.559208,-122.30425
7005,1459730571,30940698,100173,47.605034,-122.326
6050,1459730696,30909842,102615,47.726433,-122.34501
7091,1459665767,[],[],47.607014,-122.33529
6090,1459730636,30909340,102581,47.60036,-122.32766
2330,1459556221,[],[],47.46399,-122.28803
4201,1459589085,[],[],47.599186,-122.321686
3316,1459559188,[],[],47.581284,-122.14201
4379,1459560184,[],[],47.599197,-122.329475
6898,1459564704,[],[],47.597633,-122.32811
6986,1459582266,[],[],47.4804,-122.20782
